Famille;Genre;Espèce;Cultivar;Origine;Année de plantation;Nom du site;Localisation;Photo 1;Photo 2;Photo 3;Géolocalisation
Hamamelidaceae;Distylium;;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/b08068a8794bc355369a2cd0475548f6;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/7ec2f4d0e5230630eee86c26204774f4;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/6140b379adb949ae5db43017a54b0785;47.271158, -1.587213
Thymelaeaceae;Edgeworthia;chrysantha;Grandiflora;;;Parc de Procé;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/f4fe058ab0af1a41e021a710ec30613b;;;47.225883, -1.581975
Thymelaeaceae;Edgeworthia;chrysantha;;;;Autre site;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/b5fe74890b63981aad52b9079e61ad2c;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/127706b3d4812df3590f27f46ce671b5;;47.228138, -1.526075
Rosaceae;Eriobotrya;japonica;;;;Jardin des Plantes;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/5bd0efa7fb4e47fbe135858eda6ee3cd;;;47.22128, -1.54352
Celastraceae;Euonymus;myrianthus;;;;Parc floral de la Beaujoire;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/fa03616d94244e2832405fcbb1447542;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/e606ad1e605ee640293567ff6cac0d6d;;47.262505, -1.529117
Eupteleaceae;Euptelea;polyandra;;;;Jardin des Plantes;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/7338c080c00f1ab29e00b9d97f2404f6;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/ff05a285c5e0733e38c1933aec9ed788;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/23b9906c108360169a7d52a372d2cfe5;47.21955, -1.541347
Pentaphylacaceae;Eurya;japonica (femelle);;;;Parc floral de la Beaujoire;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/339e0253c90a9c84bb08e07adafd0250;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/ffb1e70ccf4c94bfd32d28d8ddb474b3;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/32fbaf1f6989194c7834f9623546f7ab;47.261203, -1.5339
Rosaceae;Exochorda;giraldii;;;;Jardin des Plantes;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/95ef6336bd6fee3422c22f1ad93bb231;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/86ef604fc1e6c1b6c9951eac62ae270a;;47.219675, -1.541422
Fagaceae;Fagus;sylvatica;Zlatia;;;Parc de Procé;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/481118c9fdb8a939b88cdaca15f547f2;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/bc4639b1376ed49f151bb294e37853b2;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/8f12bc7267adf044b9592dc749f68e9c;47.222742, -1.584938
Malvaceae;Firmiana;simplex;;;;Jardin des Plantes;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/328235ff475b03ea22d87914d4f3895d;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/d886aedb201acd34fd82c077948b90ee;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/9f510cea93ef2055d948c7d41ffbd318;47.220108, -1.54233
Malvaceae;Firmiana;simplex;;;;Parc floral de la Beaujoire;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/7a04ef8f47f775147546cdeb77fa9dfa;;;47.264462, -1.535275
Oleaceae;Fraxinus;excelsior;Jaspidea;;;Autre site;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/ceec3c3f88385fa408ab37fabcc1176a;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/a96d43b871c01295326d1341d288e8d2;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/48d179472da1bdbf4319a53c48ac9c36;47.234247, -1.5362
Malvaceae;Fremontodendron;californicum;;;;Autre site;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/77f1f4f78be8c9cf7a81d7edd086f14e;;;47.226637, -1.581
Caesalpiniaceae;Gleditsia;triacanthos;;;;Parc de Procé;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/aa3ad750d0acfa2f0a5e243b6c423df8;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/3963019aa2e967c4ff0a61cd204b3f91;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/82d48fa3c4564cb4c89d2e6a68b78822;47.225925, -1.581958
Rhamnaceae;Hovenia;dulcis;;;;Jardin des Plantes;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/f098d903cacab5b6681cd56b61ff5773;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/2cc88f84d9b0c07b6c961b4bc4e096c8;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/29c5a1c049ecfd38b3949902335559e5;47.220438, -1.544067
Salicaceae;Idesia;polycarpa;;;;Parc de Procé;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/dd4d93a4605f90159eec8ecc17e5eba9;;;47.223113, -1.581272
Aquifoliaceae;Ilex;aquifolium;Argentea Marginata Pendula;;;Parc de Procé;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/ffedc5a1f3c45ce192ce5a51cdd596da;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/653d2d4327eda10e389f7792f6dcc20d;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/9235c0d30819e7829c02323922790a01;47.222833, -1.579867
Schisandraceae;Illicium;anisatum;;;;Jardin des Plantes;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/121aaf65127f4dffb174ce1a28d6d581;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/29f84a7ad4b95353ae98410e35adac42;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/2a35644cc31bb9e7531a6137a5e0e4e9;47.219311, -1.542158
Schisandraceae;Illicium;anisatum;;;;Parc de la Gaudinière;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/eca0f3a77a2b94594650d68cece2386b;;;47.245792, -1.57963
Juglandaceae;Juglans;nigra;;;;Jardin des Plantes;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/4c9c28df13d84bd2ebfc3fe84cdffb1a;;;47.219158, -1.541342
Ericaceae;Kalmia;latifolia;Minuet;;;Parc floral de la Beaujoire;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/b32f6b01a0d855a66538e428b892bd31;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/b713871547bc9fbfb0dc441843d95bcd;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/46072c366cad54b7b5bb514ac1692c35;47.261703, -1.533283
Lythraceae;Lagerstroemia;chekiangensis;;;;Jardin des Plantes;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/9681279f2895820e6f8d6d60ef12fae2;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/4a9a96c41a2cb0e6b86ecaa903e83f5e;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/94bdef839f9a0af8f398ec6afe4ea116;47.220897, -1.544747
Lythraceae;Lagerstroemia;indica;;;;Autre site;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/ac0c476308e1a3c72d7481ad41cb9960;;;47.227497, -1.570313
Lauraceae;Lindera;obtusiloba;;;;Jardin des Plantes;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/1fd05b3fd1d4687dd254fb8c275b7efa;;;47.219513, -1.54412
Altingiaceae;Liquidambar;formosana;;;;Jardin des Plantes;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/704589a746e002719f7ab48ca6014d58;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/96de732fc10ad6972aee337044d91b76;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/99e3a4b5f5c5f0bd1bdbb6d53062192e;47.21893, -1.541168
Altingiaceae;Liquidambar;;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/b4d7af97b271ae1f824986b58988cf90;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/29beccb1d75ea0ef9d6c6ec37ae574f0;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/7d9c11d757fa6324070ad17d8e4d3d93;47.271608, -1.584592
Altingiaceae;Liquidambar;;Frosty;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/9c6bf457d4972bcb93ccdccaacbb7f4b;;;47.271958, -1.582587
Magnoliaceae;Liriodendron;tulipifera;;;;Parc de Procé;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/43fdf6709737958fcf8b414ccbd91a5a;;;47.225078, -1.582817
Fabaceae;Maackia;amurensis;;;;Jardin des Plantes;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/4c1bb51c0f5bbedd6fee73e0ec4c007e;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/62801521389c68746abf9b1a0f368dca;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/89e4ad0bea07722898ae9ff1d706b9df;47.219912, -1.542595
Moraceae;Maclura;pomifera;;;;Parc exotique du Grand-Blottereau;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/a427b3db4ca7381e6ed347a338307fae;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/33c4f56e18f00df6adb0e9e82ed65c7c;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/6a2f31090a87d8c16fd53c182131be6e;47.227908, -1.508888
Magnoliaceae;Magnolia;;Heaven Scent;;;Parc de Procé;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/f4fcb0b3a74913cb609944bd538127f3;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/6fbbc2d2588d0edd66606e38af5ab191;;47.222678, -1.58155
Magnoliaceae;Magnolia;x soulangeana;Pickard's Schmetterling;;;Parc de Procé;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/6372984991c3eb8172f3f486b7a52005;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/2575c865080425fd3d8cf3c5cf8db2b3;;47.224408, -1.581112
Magnoliaceae;Magnolia;;Sundance;;;Parc exotique du Grand-Blottereau;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/4c509536c7027ea0def67190356bd452;;;47.227533, -1.508425
Magnoliaceae;Magnolia;tripetala;;;;Parc exotique du Grand-Blottereau;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/df654b3bfe55287de9604e4931d68009;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/0292549e99964d898d697f652cd7fdbf;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/bfc52c45c710600db6e04b1e7cb5f6c0;47.229625, -1.50837
Magnoliaceae;Magnolia;x foggii;Allspice;;;Parc exotique du Grand-Blottereau;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/d326c234192ec8460718a1f29a14c2a0;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/1833446f5311351a5cd96b737b7ff340;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/0f1106e08098272a64e84e4f294ccc7d;47.228167, -1.508447
Magnoliaceae;Magnolia;;Arou;;;Parc floral de la Beaujoire;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/ffcd98b5072ef2f67f563ccc66b5d888;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/56c88d6c331aea6e8687d1979250957f;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/20ba1fa5ae27d01a3db013896724db46;47.262978, -1.536053
Magnoliaceae;Magnolia;;George Henry Kern;;;Parc floral de la Beaujoire;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/9cb37717a89daa7a9b850f4d6311a50b;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/e6c29979e100456e9001aa1aae6727a6;;47.261663, -1.534088
Magnoliaceae;Magnolia;;Heaven Scent;;;Parc floral de la Beaujoire;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/31f2b25238e2f98c5424d53460169ed0;;;47.261342, -1.532692
Magnoliaceae;Magnolia;;Legacy;;;Parc floral de la Beaujoire;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/3a26684c58d78fe3b843050742405080;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/d78bece1ecc5a4d929cbc5b7c8091dbe;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/dd6acb041654890596e46413d884cd2b;47.262312, -1.528558
Magnoliaceae;Magnolia;;Lufer;;;Parc floral de la Beaujoire;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/153fda83a5b7c17161e4615431d3b82e;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/23cb3d4880613c8162ca85d385dff423;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/84697f16a50a7d91ef2e0c9a7b51461c;47.261567, -1.530817
Magnoliaceae;Magnolia;;Manchu Fan;;;Parc floral de la Beaujoire;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/a1f2c3bf02dd4a2af798c3a572a04296;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/3aaad97098c5091b97a774d89fc33d4f;;47.262942, -1.535712
Magnoliaceae;Magnolia;;Peppermint Stick;;;Parc floral de la Beaujoire;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/ee1c46928f479115b09f2c54d0e4f358;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/397ea8702869781a7efa6c4852be9e35;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/18c29244cbf299922e009e28d6b69670;47.262388, -1.528553
Magnoliaceae;Magnolia;;Petit Chicon;;;Parc floral de la Beaujoire;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/47dc36b5df8245df008c89ef7db5f790;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/fcfc88bc34c58b6ce6889e1f96549e39;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/de01b6e24b0d7231591d89c582e040a8;47.262067, -1.528972
Magnoliaceae;Magnolia;;Pinkie;;;Parc floral de la Beaujoire;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/c92c73b3191cc10d76b36c96235c0d85;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/9455d43d6cf7caee4a1342f2065d3f9f;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/c47f31e98cca674d2951ea568cfb869f;47.261163, -1.53243
Magnoliaceae;Magnolia;;Star Wars;;;Parc floral de la Beaujoire;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/0d0faa9eb092f382fe1466a4f9156b3e;;;47.263188, -1.532812
Magnoliaceae;Magnolia;;Tiffany;;;Parc floral de la Beaujoire;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/78344ba972806acc98af8abf8f8749c0;;;47.262017, -1.531578
Magnoliaceae;Magnolia;;Titan;;;Parc floral de la Beaujoire;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/dc1069793f3ac0a81ed075f4b0578b2a;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/ffa187ddda2b78bcf12bb2e5601170b4;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/c637cd4afe7d2154cc0f23d7228a02ea;47.262655, -1.530987
Magnoliaceae;Magnolia;acuminata;Golden Glow;;;Parc floral de la Beaujoire;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/81b0de25d77a7f4055c8ff1b862ffeea;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/b9382d185fd97a752027a50e40588e09;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/86d61e9e4ae6166fe51b6e45db0aa400;47.26167, -1.53012
Magnoliaceae;Magnolia;campbellii;Betty Jessel;;;Parc floral de la Beaujoire;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/d3331f9df585def29ce1a2a3679706c8;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/270cfd8b9ed16f8cbc0aa43b2d5c8ec7;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/99ebdd9a56a4288fcaafa5afc532396a;47.262503, -1.532463
